"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-5-20","57.51","54.96","58.00","54.87","1.70M","3.98%"
"2022-5-19","55.31","54.99","55.50","54.59","836.13K","0.34%"
"2022-5-18","55.12","55.47","55.68","54.20","1.45M","-0.07%"
"2022-5-17","55.16","55.07","55.55","54.02","1.22M","0.20%"
"2022-5-16","55.05","53.75","55.90","53.75","1.97M","2.42%"
"2022-5-13","53.75","53.33","54.38","53.03","1.33M","0.47%"
"2022-5-12","53.50","52.64","53.78","51.90","1.27M","0.91%"
"2022-5-11","53.02","53.97","54.98","52.88","2.11M","-2.45%"
"2022-5-10","54.35","52.82","54.56","51.56","2.07M","2.86%"
"2022-5-9","52.84","50.02","53.17","49.77","2.68M","3.83%"
"2022-5-6","50.89","52.20","52.65","50.00","2.65M","-4.88%"
"2022-5-5","53.50","56.00","56.00","52.55","3.06M","-2.87%"
"2022-4-29","55.08","52.43","55.33","51.75","2.66M","6.09%"
"2022-4-28","51.92","53.75","53.75","51.80","2.28M","-3.40%"
"2022-4-27","53.75","54.49","55.46","53.08","2.47M","-2.43%"
"2022-4-26","55.09","52.41","56.01","52.41","2.82M","4.77%"
"2022-4-25","52.58","53.90","54.80","52.58","2.37M","-2.45%"
"2022-4-22","53.90","52.13","54.33","51.80","2.12M","3.02%"
"2022-4-21","52.32","53.47","54.17","51.90","1.65M","-2.17%"
"2022-4-20","53.48","52.77","54.50","51.75","1.66M","0.68%"
"2022-4-19","53.12","53.10","53.98","52.61","941.09K","0.25%"
"2022-4-18","52.99","53.27","53.75","52.11","999.65K","-0.47%"
"2022-4-15","53.24","52.69","54.45","52.33","970.93K","0.08%"
"2022-4-14","53.20","53.00","55.20","52.81","1.73M","0.85%"
"2022-4-13","52.75","51.03","53.66","50.68","2.16M","2.65%"
"2022-4-12","51.39","49.99","51.56","49.32","2.13M","1.98%"
"2022-4-11","50.39","50.43","51.50","49.50","1.78M","-0.69%"
"2022-4-8","50.74","50.20","51.17","49.92","1.74M","-0.10%"
"2022-4-7","50.79","52.40","53.15","50.29","2.25M","-1.59%"
"2022-4-6","51.61","53.30","54.00","50.77","3.31M","-3.35%"
"2022-4-1","53.40","51.88","54.39","50.91","4.16M","6.74%"
"2022-3-31","50.03","49.44","51.00","49.16","1.66M","0.81%"
"2022-3-30","49.63","48.37","49.63","48.30","1.72M","3.22%"
"2022-3-29","48.08","48.35","49.46","47.86","1.79M","-0.54%"
"2022-3-28","48.34","48.64","49.14","47.48","2.18M","-2.13%"
"2022-3-25","49.39","48.98","51.08","48.72","4.11M","1.23%"
"2022-3-24","48.79","47.80","49.50","47.18","3.06M","1.77%"
"2022-3-23","47.94","47.39","48.60","47.06","2.04M","2.11%"
"2022-3-22","46.95","46.52","47.47","46.32","1.34M","0.60%"
"2022-3-21","46.67","47.15","47.48","46.00","2.75M","-0.30%"
"2022-3-18","46.81","46.00","47.44","45.50","2.51M","1.54%"
"2022-3-17","46.10","44.61","47.08","44.13","3.35M","4.77%"
"2022-3-16","44.00","44.38","44.60","42.18","3.44M","0.69%"
"2022-3-15","43.70","45.74","45.99","43.68","3.15M","-5.47%"
"2022-3-14","46.23","47.18","47.23","45.90","2.27M","-2.94%"
"2022-3-11","47.63","46.50","47.75","45.65","2.11M","1.49%"
"2022-3-10","46.93","46.90","48.85","46.54","2.93M","2.51%"
"2022-3-9","45.78","46.88","47.31","44.57","3.45M","-1.80%"
"2022-3-8","46.62","49.13","49.48","46.34","4.18M","-4.55%"
"2022-3-7","48.84","49.98","49.98","48.32","2.53M","-2.26%"
"2022-3-4","49.97","49.65","50.73","49.15","1.93M","0.04%"
"2022-3-3","49.95","50.93","51.09","49.70","1.79M","-1.19%"
"2022-3-2","50.55","51.36","51.72","50.28","1.88M","-1.65%"
"2022-3-1","51.40","50.50","51.58","50.39","3.08M","1.64%"
"2022-2-28","50.57","51.58","51.81","49.71","3.09M","-1.75%"
"2022-2-25","51.47","48.57","51.80","48.57","5.28M","5.97%"
"2022-2-24","48.57","49.65","49.75","48.05","1.94M","-2.82%"
"2022-2-23","49.98","49.37","50.28","49.15","1.95M","1.69%"
"2022-2-22","49.15","49.90","50.11","48.27","2.69M","-1.99%"
"2022-2-21","50.15","50.25","50.30","49.52","1.70M","0.26%"
"2022-2-18","50.02","50.51","50.78","49.71","3.03M","-1.17%"
"2022-2-17","50.61","51.80","52.07","50.35","2.04M","-2.22%"
"2022-2-16","51.76","51.26","52.64","51.18","1.42M","1.21%"
"2022-2-15","51.14","51.04","51.53","50.25","2.18M","0.22%"
"2022-2-14","51.03","52.17","52.17","50.47","3.34M","-2.20%"
"2022-2-11","52.18","53.71","54.40","51.69","3.51M","-2.92%"
"2022-2-10","53.75","53.91","54.20","52.42","2.98M","-0.30%"
"2022-2-9","53.91","54.01","54.43","52.56","2.33M","-0.17%"
"2022-2-8","54.00","53.36","54.30","52.15","2.85M","1.20%"
"2022-2-7","53.36","52.27","53.93","51.63","3.47M","3.21%"
"2022-1-28","51.70","53.22","53.75","51.60","2.67M","-4.08%"
"2022-1-27","53.90","54.30","54.76","53.00","1.87M","-1.14%"
"2022-1-26","54.52","53.25","56.48","53.01","3.93M","2.38%"
"2022-1-25","53.25","55.45","55.53","53.06","2.98M","-3.90%"
"2022-1-24","55.41","55.31","55.95","54.50","1.84M","-0.45%"
"2022-1-21","55.66","57.03","57.22","54.80","2.63M","-2.79%"
"2022-1-20","57.26","56.29","57.89","55.36","3.05M","2.75%"
"2022-1-19","55.73","55.22","56.20","55.05","1.73M","0.04%"
"2022-1-18","55.71","55.80","56.24","55.01","2.52M","0.18%"
"2022-1-17","55.61","56.13","56.13","53.61","5.36M","-1.49%"
"2022-1-14","56.45","56.10","57.35","55.40","2.81M","-0.37%"
"2022-1-13","56.66","58.12","58.12","55.72","2.80M","-2.51%"
"2022-1-12","58.12","58.68","59.10","57.51","2.71M","-1.24%"
"2022-1-11","58.85","61.36","61.95","58.80","2.27M","-4.07%"
"2022-1-10","61.35","61.63","62.79","60.68","1.66M","-0.78%"
"2022-1-7","61.83","60.20","63.25","60.18","2.41M","2.74%"
"2022-1-6","60.18","62.00","62.36","59.80","2.76M","-3.63%"
"2022-1-5","62.45","61.61","64.40","61.00","4.80M","1.56%"
"2022-1-4","61.49","62.22","63.30","61.27","1.64M","-1.21%"
"2021-12-31","62.24","62.04","62.50","61.00","2.31M","-0.14%"
"2021-12-30","62.33","61.85","63.99","61.18","1.78M","0.23%"
"2021-12-29","62.19","63.06","63.68","61.44","1.89M","-2.43%"
"2021-12-28","63.74","63.08","64.23","62.38","1.61M","1.05%"
"2021-12-27","63.08","62.23","63.99","61.71","1.74M","1.41%"
"2021-12-24","62.20","61.55","62.40","59.41","3.19M","0.66%"
"2021-12-23","61.79","63.58","63.87","61.21","2.30M","-2.88%"
"2021-12-22","63.62","63.42","64.05","61.60","2.19M","-0.14%"
"2021-12-21","63.71","62.69","64.96","62.50","2.15M","1.63%"
"2021-12-20","62.69","61.50","63.45","61.06","3.04M","1.57%"
"2021-12-17","61.72","62.18","62.99","60.70","4.08M","-1.86%"
"2021-12-16","62.89","64.22","64.40","62.00","3.54M","-2.57%"
"2021-12-15","64.55","63.68","65.37","63.35","2.80M","1.35%"
"2021-12-14","63.69","64.20","65.00","62.50","5.70M","-2.32%"
"2021-12-13","65.20","65.87","66.78","64.56","3.34M","-0.84%"
"2021-12-10","65.75","66.42","67.14","65.07","2.50M","-0.98%"
"2021-12-9","66.40","63.00","68.68","62.37","4.76M","4.40%"
"2021-12-8","63.60","63.01","65.00","61.07","4.67M","0.47%"
"2021-12-7","63.30","60.98","65.29","59.97","4.69M","6.21%"
"2021-12-6","59.60","59.62","60.66","59.00","1.66M","-0.67%"
"2021-12-3","60.00","58.83","60.50","58.47","2.29M","1.59%"
"2021-12-2","59.06","58.48","59.99","57.65","2.61M","0.56%"
"2021-12-1","58.73","61.54","61.60","58.60","4.78M","-4.57%"
"2021-11-30","61.54","61.88","62.74","60.01","2.79M","-1.46%"
"2021-11-29","62.45","60.74","62.99","59.70","2.83M","1.02%"
"2021-11-26","61.82","63.30","63.79","61.02","2.45M","-3.10%"
"2021-11-25","63.80","61.99","64.33","61.92","2.28M","2.64%"
"2021-11-24","62.16","61.00","62.60","61.00","2.56M","1.40%"
"2021-11-23","61.30","61.54","62.32","60.15","3.55M","-1.42%"
"2021-11-22","62.18","62.98","63.36","61.15","2.50M","-0.26%"
"2021-11-19","62.34","61.46","62.55","60.50","2.42M","0.23%"
"2021-11-18","62.20","61.50","62.68","58.91","5.77M","0.26%"
"2021-11-17","62.04","60.21","64.50","59.76","11.12M","1.82%"
"2021-11-16","60.93","56.50","60.93","55.90","6.70M","10.00%"
"2021-11-15","55.39","54.63","55.63","54.00","3.71M","1.67%"
"2021-11-12","54.48","54.00","54.89","53.90","2.62M","0.17%"
"2021-11-11","54.39","54.22","55.69","53.88","3.37M","0.17%"
"2021-11-10","54.30","55.46","55.46","53.75","2.39M","-2.09%"
"2021-11-9","55.46","55.00","56.93","54.00","3.12M","0.84%"
"2021-11-8","55.00","55.31","57.20","54.00","4.03M","-0.56%"
"2021-11-5","55.31","55.47","56.50","54.63","4.64M","-1.64%"
"2021-11-4","56.23","53.44","56.86","52.90","6.66M","4.50%"
"2021-11-3","53.81","53.44","54.10","52.83","3.98M","0.71%"
"2021-11-2","53.43","53.80","55.26","52.05","7.84M","-0.58%"
"2021-11-1","53.74","53.00","56.01","52.00","9.17M","1.40%"
"2021-10-29","53.00","50.00","53.77","49.61","12.57M","6.13%"
"2021-10-28","49.94","45.01","49.94","44.26","8.49M","10.00%"
"2021-10-27","45.40","48.00","48.00","45.10","7.88M","-5.71%"
"2021-10-26","48.15","49.70","49.80","47.91","5.61M","-3.82%"
"2021-10-25","50.06","50.02","50.49","48.48","7.83M","0.08%"
"2021-10-22","50.02","45.49","50.02","45.49","12.89M","10.01%"
"2021-10-21","45.47","44.81","45.50","44.69","2.59M","1.13%"
"2021-10-20","44.96","45.67","45.78","44.53","2.59M","-1.17%"
"2021-10-19","45.49","45.70","46.14","45.09","3.96M","-1.34%"
"2021-10-18","46.11","48.39","48.44","45.55","4.41M","-4.14%"
"2021-10-15","48.10","47.95","48.58","46.56","4.31M","0.92%"
"2021-10-14","47.66","48.00","49.25","47.60","3.05M","-0.69%"
"2021-10-13","47.99","48.39","48.49","46.50","2.94M","-0.19%"
"2021-10-12","48.08","49.65","49.79","47.55","7.28M","-3.84%"
"2021-10-11","50.00","49.37","50.64","48.43","6.05M","1.42%"
"2021-10-8","49.30","46.74","49.43","46.72","6.37M","5.54%"
"2021-9-30","46.71","47.98","49.00","46.60","2.95M","-2.53%"
"2021-9-29","47.92","47.13","48.25","46.00","2.66M","0.82%"
"2021-9-28","47.53","47.20","48.00","46.32","2.87M","0.55%"
"2021-9-27","47.27","46.05","47.83","45.72","3.03M","2.74%"
"2021-9-24","46.01","45.65","46.40","45.18","2.40M","1.10%"
"2021-9-23","45.51","45.01","46.18","44.64","2.16M","1.56%"
"2021-9-22","44.81","44.71","44.91","43.85","1.57M","-1.06%"
"2021-9-17","45.29","45.05","45.55","44.81","1.66M","0.24%"
"2021-9-16","45.18","45.08","45.90","44.53","2.57M","-0.48%"
"2021-9-15","45.40","47.24","47.24","44.82","3.24M","-4.02%"
"2021-9-14","47.30","48.25","49.28","47.22","1.99M","-2.17%"
"2021-9-13","48.35","49.30","49.53","48.23","1.52M","-2.74%"
"2021-9-10","49.71","49.63","50.07","49.15","1.31M","0.26%"
"2021-9-9","49.58","49.96","50.25","49.51","1.06M","-0.88%"
"2021-9-8","50.02","49.40","50.16","49.36","1.06M","0.58%"
"2021-9-7","49.73","49.77","50.00","49.11","1.52M","-0.18%"
"2021-9-6","49.82","48.93","50.20","48.41","1.89M","1.88%"
"2021-9-3","48.90","48.96","49.36","48.01","1.15M","0.82%"
"2021-9-2","48.50","49.35","49.50","47.96","1.49M","-1.68%"
"2021-9-1","49.33","48.82","50.32","48.00","1.97M","1.11%"
"2021-8-31","48.79","49.05","50.17","48.40","1.70M","-0.87%"
"2021-8-30","49.22","50.02","50.38","48.54","2.33M","-2.52%"
"2021-8-27","50.49","51.15","51.58","50.20","1.71M","-1.19%"
"2021-8-26","51.10","52.47","52.47","50.78","1.17M","-3.07%"
"2021-8-25","52.72","52.81","53.21","52.37","713.49K","-0.73%"
"2021-8-24","53.11","54.20","54.20","52.48","1.33M","-1.25%"
"2021-8-23","53.78","51.56","54.19","51.25","1.82M","5.16%"
"2021-8-20","51.14","51.99","52.39","50.60","1.17M","-1.73%"
"2021-8-19","52.04","53.98","53.99","52.02","983.64K","-1.98%"
"2021-8-18","53.09","52.70","53.20","51.96","963.32K","0.89%"
"2021-8-17","52.62","54.12","54.76","52.61","1.48M","-2.97%"
"2021-8-16","54.23","53.27","54.50","52.92","1.18M","1.78%"
"2021-8-13","53.28","54.01","54.10","52.90","1.02M","-1.57%"
"2021-8-12","54.13","54.26","54.93","53.86","1.08M","-1.13%"
"2021-8-11","54.75","55.18","55.57","54.31","1.20M","-1.21%"
"2021-8-10","55.42","56.20","56.73","54.20","2.01M","-1.12%"
"2021-8-9","56.05","53.17","56.75","53.17","2.69M","4.96%"
"2021-8-6","53.40","54.44","54.53","52.91","1.43M","-1.18%"
"2021-8-5","54.04","54.04","55.18","53.85","1.71M","-0.75%"
"2021-8-4","54.45","54.60","55.95","53.67","2.07M","0.07%"
"2021-8-3","54.41","53.39","54.66","53.05","2.16M","1.91%"
"2021-8-2","53.39","52.00","53.73","50.85","2.66M","3.05%"
"2021-7-30","51.81","52.12","52.62","50.41","2.57M","-1.82%"
"2021-7-29","52.77","52.46","53.16","51.86","1.82M","2.53%"
"2021-7-28","51.47","50.55","51.71","50.49","2.36M","0.70%"
"2021-7-27","51.11","53.03","53.85","51.03","2.83M","-3.11%"
"2021-7-26","52.75","55.05","55.11","52.36","2.93M","-4.78%"
"2021-7-23","55.40","57.40","57.58","55.04","1.69M","-2.82%"
"2021-7-22","57.01","57.95","58.31","56.91","1.05M","-1.62%"
"2021-7-21","57.95","57.46","58.59","57.46","1.18M","0.68%"
"2021-7-20","57.56","57.01","57.83","56.70","1.49M","0.28%"
"2021-7-19","57.40","58.40","58.66","56.37","1.71M","-1.71%"
"2021-7-16","58.40","57.65","58.89","57.20","2.31M","1.27%"
"2021-7-15","57.67","59.70","60.17","57.07","3.18M","-3.84%"
"2021-7-14","59.97","59.49","60.44","59.04","2.04M","0.22%"
"2021-7-13","59.84","60.30","60.95","59.20","2.33M","-0.75%"
"2021-7-12","60.29","60.85","61.95","60.15","1.76M","-0.35%"
"2021-7-9","60.50","62.44","62.86","60.30","3.05M","-3.20%"
"2021-7-8","62.50","63.00","63.40","62.12","2.15M","-0.79%"
"2021-7-7","63.00","61.12","63.00","61.12","1.14M","2.71%"
"2021-7-6","61.34","63.16","63.16","60.84","1.51M","-1.00%"
"2021-7-5","61.96","64.44","64.70","61.76","1.79M","-3.56%"
"2021-7-2","64.25","63.37","65.53","63.03","2.28M","0.74%"
"2021-7-1","63.78","64.12","64.25","63.30","1.29M","-0.02%"
"2021-6-30","63.79","64.16","64.43","63.25","1.20M","-0.41%"
"2021-6-29","64.05","64.50","65.09","64.00","1.41M","-1.36%"
"2021-6-28","64.93","64.40","65.00","63.00","2.01M","0.74%"
"2021-6-25","64.45","66.46","67.32","64.07","4.08M","-2.72%"
"2021-6-24","66.25","65.22","66.77","65.12","1.92M","1.95%"
"2021-6-23","64.98","64.18","65.15","64.18","1.23M","1.26%"
"2021-6-22","64.17","64.33","65.39","63.85","1.94M","-0.26%"
"2021-6-21","64.34","65.38","66.09","64.00","1.89M","-2.34%"
"2021-6-18","65.88","66.27","66.68","65.24","1.33M","-0.59%"
"2021-6-17","66.27","66.21","66.63","65.74","1.01M","-0.35%"
"2021-6-16","66.50","66.88","68.28","66.00","1.48M","0.00%"
"2021-6-15","66.50","67.93","67.99","66.50","1.75M","-1.99%"
"2021-6-11","67.85","69.04","69.09","67.10","1.75M","-1.40%"
"2021-6-10","68.81","69.01","69.69","68.75","1.42M","-0.12%"
"2021-6-9","68.89","69.80","70.49","68.68","1.39M","-1.68%"
"2021-6-8","70.07","69.58","70.15","68.70","1.48M","0.85%"
"2021-6-7","69.48","70.26","70.36","69.19","1.54M","-0.94%"
"2021-6-4","70.14","70.01","70.48","69.51","1.54M","0.19%"
"2021-6-3","70.01","71.15","71.25","69.98","2.01M","-1.05%"
"2021-6-2","70.75","71.43","71.45","70.00","2.07M","-0.88%"
"2021-6-1","71.38","70.79","72.18","70.31","2.75M","0.82%"
"2021-5-31","70.80","73.20","73.35","70.16","3.11M","-3.32%"
"2021-5-28","73.23","74.24","74.30","72.28","1.66M","-1.35%"
"2021-5-27","74.23","75.01","75.01","73.85","1.47M","-1.09%"
"2021-5-26","75.05","74.65","76.02","73.61","1.73M","-0.07%"
"2021-5-25","75.10","73.73","75.48","72.88","1.81M","0.40%"
"2021-5-24","74.80","75.48","76.55","74.28","1.48M","-0.90%"
"2021-5-21","75.48","75.27","76.94","74.66","1.61M","0.00%"
"2021-5-20","75.48","74.67","76.00","74.20","1.45M","0.87%"
"2021-5-19","74.83","75.77","75.87","74.39","1.46M","-1.25%"
"2021-5-18","75.78","76.07","76.30","75.25","1.28M","-0.17%"
"2021-5-17","75.91","75.65","77.49","75.47","1.67M","-0.11%"
"2021-5-14","75.99","76.68","77.08","75.50","1.36M","-1.29%"
"2021-5-13","76.98","76.77","77.75","76.10","905.19K","-0.36%"
"2021-5-12","77.26","78.80","79.78","76.75","1.53M","-2.13%"
"2021-5-11","78.94","77.46","78.94","76.50","1.58M","1.24%"
"2021-5-10","77.97","78.25","79.47","76.68","2.01M","-0.36%"
"2021-5-7","78.25","78.48","79.28","77.58","1.97M","-0.95%"
"2021-5-6","79.00","75.73","79.48","75.50","3.20M","4.77%"
"2021-4-30","75.40","74.39","75.45","74.29","1.72M","0.92%"
"2021-4-29","74.71","72.33","75.50","71.18","2.54M","3.89%"
"2021-4-28","71.91","69.14","72.18","69.14","1.90M","4.05%"
"2021-4-27","69.11","68.90","69.74","68.31","1.08M","-0.16%"
"2021-4-26","69.22","72.05","72.05","69.12","2.75M","-4.18%"
"2021-4-23","72.24","71.19","73.80","71.11","2.63M","3.26%"
"2021-4-22","69.96","71.13","71.64","69.39","2.14M","-1.87%"
"2021-4-21","71.29","71.55","72.49","71.01","1.49M","-0.82%"
"2021-4-20","71.88","74.06","74.41","71.60","2.15M","-2.65%"
"2021-4-19","73.84","72.70","74.47","72.08","1.43M","2.00%"
"2021-4-16","72.39","73.30","73.45","70.50","1.81M","0.17%"
"2021-4-15","72.27","73.27","73.94","70.38","3.17M","-1.11%"
"2021-4-14","73.08","71.84","73.20","71.01","1.34M","1.97%"
"2021-4-13","71.67","72.50","73.14","71.30","1.15M","-0.39%"
"2021-4-12","71.95","74.44","74.44","71.12","1.32M","-2.61%"
"2021-4-9","73.88","73.32","74.99","73.14","1.15M","-0.77%"
"2021-4-8","74.45","74.43","75.38","74.25","1.10M","-0.57%"
"2021-4-7","74.88","74.89","75.59","73.60","1.52M","0.38%"
"2021-4-6","74.60","74.94","75.48","73.32","988.79K","0.54%"
"2021-4-2","74.20","73.49","74.38","72.48","968.55K","1.94%"
"2021-4-1","72.79","71.00","73.20","70.78","1.03M","1.73%"
"2021-3-31","71.55","71.80","71.89","70.03","1.06M","0.56%"
"2021-3-30","71.15","70.35","71.84","70.20","1.45M","1.14%"
"2021-3-29","70.35","69.65","70.48","69.42","963.38K","1.01%"
"2021-3-26","69.65","69.68","69.86","68.61","1.21M","1.07%"
"2021-3-25","68.91","69.24","69.85","68.67","1.03M","-0.46%"
"2021-3-24","69.23","67.56","69.50","67.56","1.22M","0.93%"
"2021-3-23","68.59","69.27","69.58","68.20","1.06M","-0.87%"
"2021-3-22","69.19","69.00","69.84","68.21","892.93K","0.28%"
"2021-3-19","69.00","69.01","69.85","68.65","955.25K","-1.30%"
"2021-3-18","69.91","69.30","69.97","68.20","1.21M","0.37%"
"2021-3-17","69.65","68.08","69.65","67.18","1.49M","2.91%"
"2021-3-16","67.68","66.83","67.88","66.53","1.28M","0.79%"
"2021-3-15","67.15","67.80","67.80","64.70","2.09M","-0.55%"
"2021-3-12","67.52","68.00","68.68","66.90","1.21M","-0.35%"
"2021-3-11","67.76","67.14","68.19","66.50","1.43M","1.62%"
"2021-3-10","66.68","67.30","67.75","66.09","1.92M","0.12%"
"2021-3-9","66.60","66.92","68.20","66.58","1.79M","-1.48%"
"2021-3-8","67.60","69.70","70.00","67.10","2.85M","-2.45%"
"2021-3-5","69.30","70.01","70.51","68.64","3.20M","-1.98%"
"2021-3-4","70.70","72.25","72.45","70.21","1.59M","-2.87%"
"2021-3-3","72.79","73.60","73.98","72.58","1.42M","-0.12%"
"2021-3-2","72.88","74.21","74.50","72.60","2.45M","-1.96%"
"2021-3-1","74.34","74.79","75.30","72.71","2.75M","-1.27%"
"2021-2-26","75.30","76.04","76.50","74.15","2.00M","-2.07%"
"2021-2-25","76.89","80.89","80.89","76.80","3.20M","-5.00%"
"2021-2-24","80.94","78.10","81.18","78.00","2.36M","2.86%"
"2021-2-23","78.69","77.68","78.97","76.84","1.79M","0.88%"
"2021-2-22","78.00","78.50","79.21","77.65","1.71M","-1.27%"
"2021-2-19","79.00","79.92","80.04","77.69","2.37M","-2.41%"
"2021-2-18","80.95","81.50","81.89","78.51","2.28M","-0.53%"
"2021-2-10","81.38","83.20","83.70","80.11","2.07M","-1.32%"
"2021-2-9","82.47","79.02","82.47","78.30","2.12M","4.78%"
"2021-2-8","78.71","80.84","81.89","78.18","1.56M","-2.63%"
"2021-2-5","80.84","78.64","81.55","77.70","1.92M","2.33%"
"2021-2-4","79.00","77.80","79.50","76.88","1.64M","0.38%"
"2021-2-3","78.70","78.91","80.72","77.70","2.32M","-0.32%"
"2021-2-2","78.95","79.02","79.81","77.60","1.56M","-1.19%"
"2021-2-1","79.90","79.20","80.58","78.70","1.21M","0.38%"
"2021-1-29","79.60","78.55","80.08","78.00","2.11M","1.52%"
"2021-1-28","78.41","79.86","80.00","77.60","1.73M","-2.39%"
"2021-1-27","80.33","80.01","81.15","79.40","1.32M","0.34%"
"2021-1-26","80.06","81.80","81.80","79.50","1.43M","-2.48%"
"2021-1-25","82.10","79.25","82.79","79.24","2.42M","3.40%"
"2021-1-22","79.40","81.00","82.90","78.07","2.33M","-1.12%"
"2021-1-21","80.30","80.01","81.10","78.83","1.80M","0.38%"
"2021-1-20","80.00","79.12","80.60","78.12","2.48M","0.19%"
"2021-1-19","79.85","82.33","82.33","78.82","1.92M","-3.13%"
"2021-1-18","82.43","81.59","84.00","80.85","1.41M","1.61%"
"2021-1-15","81.12","83.95","84.27","80.30","1.88M","-1.60%"
"2021-1-14","82.44","83.00","85.10","80.75","2.24M","-0.90%"
"2021-1-13","83.19","84.49","84.50","82.51","1.61M","-1.62%"
"2021-1-12","84.56","81.85","85.45","81.72","2.04M","2.62%"
"2021-1-11","82.40","82.95","83.80","81.20","2.25M","-0.36%"
"2021-1-8","82.70","80.29","84.68","80.29","3.36M","3.25%"
"2021-1-7","80.10","76.55","81.76","76.55","4.21M","4.00%"
"2021-1-6","77.02","75.89","77.91","74.77","3.19M","2.35%"
"2021-1-5","75.25","75.97","76.00","74.05","3.28M","-2.11%"
"2021-1-4","76.87","77.99","78.55","75.39","2.67M","-1.44%"
"2020-12-31","77.99","74.29","78.85","73.56","3.36M","4.99%"
"2020-12-30","74.28","72.50","74.37","72.29","1.68M","2.20%"
"2020-12-29","72.68","73.20","73.44","72.40","1.49M","-0.71%"
"2020-12-28","73.20","72.00","73.54","70.60","2.08M","1.04%"
"2020-12-25","72.45","71.48","72.98","71.05","1.43M","0.49%"
"2020-12-24","72.10","71.00","72.35","70.25","1.20M","1.11%"
"2020-12-23","71.31","72.56","73.11","70.84","1.96M","-1.38%"
"2020-12-22","72.31","74.01","74.65","72.00","1.62M","-3.00%"
"2020-12-21","74.55","73.56","76.00","71.00","2.67M","1.35%"
"2020-12-18","73.56","74.24","74.41","72.90","1.55M","-0.30%"
"2020-12-17","73.78","71.46","74.20","71.27","2.59M","3.55%"
"2020-12-16","71.25","72.10","73.11","71.03","1.75M","-1.04%"
"2020-12-15","72.00","71.44","72.52","71.02","1.33M","0.78%"
"2020-12-14","71.44","70.01","71.49","69.53","1.18M","1.62%"
"2020-12-11","70.30","71.40","71.89","69.30","1.49M","-1.61%"
"2020-12-10","71.45","71.60","72.20","71.07","992.15K","-0.71%"
"2020-12-9","71.96","72.31","72.94","71.81","1.00M","-0.48%"
"2020-12-8","72.31","72.67","72.97","72.11","955.60K","-0.39%"
"2020-12-7","72.59","72.00","73.05","71.25","1.38M","0.58%"
"2020-12-4","72.17","71.30","73.15","70.80","2.35M","1.38%"
"2020-12-3","71.19","71.16","71.31","70.70","951.61K","0.13%"
"2020-12-2","71.10","70.99","71.59","70.50","1.03M","0.14%"
"2020-12-1","71.00","69.69","71.30","69.69","1.53M","1.59%"
"2020-11-30","69.89","70.50","71.40","69.89","1.70M","-1.49%"
"2020-11-27","70.95","71.05","71.74","70.50","998.31K","-0.11%"
"2020-11-26","71.03","70.48","71.55","70.30","1.16M","0.87%"
"2020-11-25","70.42","71.74","72.56","70.25","1.92M","-2.72%"
"2020-11-24","72.39","72.39","73.17","72.00","1.88M","-0.01%"
"2020-11-23","72.40","73.47","74.63","72.30","2.56M","-1.25%"
"2020-11-20","73.32","73.20","73.50","72.20","1.75M","1.86%"
"2020-11-19","71.98","70.40","72.38","69.38","2.04M","2.24%"
"2020-11-18","70.40","72.01","72.40","70.00","2.87M","-2.17%"
"2020-11-17","71.96","71.55","74.02","71.41","2.57M","0.08%"
"2020-11-16","71.90","72.39","73.18","71.60","1.40M","-1.05%"
"2020-11-13","72.66","73.93","74.18","71.41","1.58M","-2.05%"
"2020-11-12","74.18","72.81","74.56","71.81","1.86M","1.88%"
"2020-11-11","72.81","73.33","73.83","72.51","1.28M","-0.68%"
"2020-11-10","73.31","73.83","74.00","72.50","1.34M","-0.69%"
"2020-11-9","73.82","72.75","75.42","72.62","3.60M","1.47%"
"2020-11-6","72.75","73.00","74.63","72.20","2.87M","0.76%"
"2020-11-5","72.20","71.31","73.50","71.30","1.82M","1.25%"
"2020-11-4","71.31","70.12","72.00","70.12","1.84M","1.44%"
"2020-11-3","70.30","70.01","70.84","69.05","1.78M","0.62%"
"2020-11-2","69.87","70.52","70.95","69.33","2.38M","-1.12%"
"2020-10-30","70.66","72.58","72.70","70.08","1.66M","-1.82%"
"2020-10-29","71.97","70.80","72.48","68.85","2.44M","1.48%"
"2020-10-28","70.92","69.33","71.55","69.14","2.57M","3.08%"
"2020-10-27","68.80","70.10","70.79","67.80","4.04M","-4.79%"
"2020-10-26","72.26","73.90","73.90","71.58","1.18M","-2.19%"
"2020-10-23","73.88","73.99","74.80","73.67","687.28K","-0.57%"
"2020-10-22","74.30","74.47","74.85","73.71","578.58K","-0.67%"
"2020-10-21","74.80","75.10","75.63","74.19","837.81K","-0.40%"
"2020-10-20","75.10","74.05","75.18","73.81","1.15M","1.67%"
"2020-10-19","73.87","74.82","75.77","73.80","1.35M","-1.73%"
"2020-10-16","75.17","76.50","77.11","74.58","2.14M","-1.85%"
"2020-10-15","76.59","75.50","76.90","74.15","2.51M","1.19%"
"2020-10-14","75.69","76.30","77.50","75.32","2.22M","-1.16%"
"2020-10-13","76.58","77.30","77.50","76.23","1.52M","-0.78%"
"2020-10-12","77.18","76.80","77.21","76.16","3.82M","0.23%"
"2020-10-9","77.00","79.00","80.56","76.76","2.73M","-2.53%"
"2020-9-30","79.00","78.75","80.34","78.02","1.05M","0.53%"
